0	 0.619389 	 -1.#IND 	 -1.#IND 
26900	 0.0846066 	 12.1659 	 11.9923 
27000	 0.0971217 	 9.70493 	 11.1671 
27100	 0.099067 	 9.22254 	 9.63261 
27200	 0.0995014 	 10.7617 	 12.8494 
27300	 0.0861885 	 9.67101 	 10.7816 
27400	 0.108885 	 12.3131 	 12.7972 
27500	 0.0914 	 11.7283 	 12.2418 
27600	 0.0750536 	 9.3084 	 11.126 
27700	 0.10249 	 12.5176 	 14.0781 
27800	 0.0968343 	 11.4691 	 13.7704 
27900	 0.0792807 	 8.70686 	 9.31093 
28000	 0.116208 	 11.6709 	 12.6551 
28100	 0.106422 	 13.2815 	 14.8897 
28200	 0.0735826 	 10.323 	 10.7905 
28300	 0.0991794 	 12.6597 	 14.9309 
28400	 0.0695644 	 10.0725 	 9.75341 
28500	 0.0749836 	 10.0956 	 8.82175 
28600	 0.0796359 	 10.6829 	 10.7189 
28700	 0.103866 	 9.65674 	 11.0773 
28800	 0.11197 	 10.7574 	 12.1206 
28900	 0.105274 	 10.7788 	 10.8507 
29000	 0.0715887 	 9.81028 	 10.4527 
29100	 0.0647125 	 10.8317 	 12.3453 
29200	 0.0897577 	 10.8667 	 10.4969 
29300	 0.106046 	 8.09485 	 8.03153 
29400	 0.0706799 	 9.5043 	 10.9592 
29500	 0.0917925 	 10.2237 	 9.43767 
29600	 0.107945 	 11.8484 	 12.0685 
29700	 0.0811962 	 9.84371 	 10.2908 
29800	 0.076797 	 10.5445 	 12.0346 
29900	 0.11914 	 8.37887 	 8.18947 
30000	 0.0768686 	 9.62799 	 9.06911 
30100	 0.088668 	 9.68719 	 10.4628 
30200	 0.0753387 	 13.3532 	 13.6984 
30300	 0.0875117 	 12.8083 	 12.3135 
30400	 0.0762763 	 10.7296 	 13.3104 
30500	 0.0772733 	 11.0408 	 11.4701 
30600	 0.0928481 	 12.8398 	 13.0036 
30700	 0.0958847 	 9.78548 	 8.12789 
30800	 0.0901576 	 10.0452 	 9.82231 
30900	 0.102976 	 9.04891 	 10.2472 
31000	 0.0996926 	 9.77427 	 11.0357 
31100	 0.110045 	 10.1161 	 10.1102 
31200	 0.0853371 	 11.2724 	 11.6566 
31300	 0.0853779 	 9.9973 	 10.5886 
31400	 0.111121 	 10.8646 	 12.2783 
31500	 0.115028 	 12.7499 	 15.6731 
31600	 0.116267 	 10.0414 	 9.58774 
31700	 0.0823362 	 10.5317 	 8.84777 
31800	 0.0794256 	 9.66291 	 10.2365 
31900	 0.102237 	 12.1343 	 13.738 
32000	 0.0915756 	 9.46072 	 9.29575 
32100	 0.119905 	 13.2854 	 14.1454 
32200	 0.0672615 	 8.62494 	 7.82007 
32300	 0.0962726 	 10.1842 	 10.9419 
32400	 0.0887186 	 10.4358 	 11.7089 
32500	 0.112614 	 10.8109 	 11.3669 
32600	 0.102708 	 9.38046 	 10.1776 
32700	 0.118936 	 11.3708 	 12.9565 
32800	 0.0965025 	 10.0411 	 8.056 
32900	 0.114903 	 10.8191 	 12.6816 
33000	 0.103037 	 11.202 	 11.4008 
33100	 0.0738228 	 10.4169 	 13.2239 
33200	 0.0869041 	 9.08346 	 10.4372 
33300	 0.0648215 	 10.0175 	 9.13282 
33400	 0.0937208 	 8.9489 	 9.34831 
33500	 0.0761045 	 9.54787 	 11.2146 
33600	 0.0992917 	 10.5401 	 12.6657 
33700	 0.0936988 	 10.1201 	 11.4674 
33800	 0.0882363 	 8.6203 	 10.1431 
33900	 0.0783584 	 8.65956 	 9.25675 
34000	 0.105481 	 11.4924 	 12.273 
34100	 0.100919 	 8.46626 	 9.04 
34200	 0.107685 	 11.7034 	 11.3242 
34300	 0.0997073 	 10.2734 	 8.60637 
34400	 0.0916934 	 10.699 	 12.3839 
34500	 0.0675288 	 7.68651 	 8.42884 
34600	 0.0749527 	 11.266 	 10.4393 
34700	 0.114853 	 10.367 	 11.8753 
34800	 0.0773456 	 10.9489 	 10.2178 
34900	 0.0748539 	 11.194 	 13.1194 
35000	 0.107059 	 10.644 	 10.6559 
35100	 0.0743539 	 9.74972 	 10.3853 
35200	 0.06873 	 8.14278 	 9.35949 
35300	 0.104772 	 8.62426 	 9.20349 
35400	 0.0825127 	 10.8812 	 10.6137 
35500	 0.0780199 	 10.439 	 11.0026 
35600	 0.0975416 	 10.0235 	 9.99909 
35700	 0.0793802 	 9.14135 	 10.4831 
35800	 0.073897 	 9.87292 	 8.60472 
35900	 0.0955652 	 12.3416 	 14.3634 
