0	 0.60638 	 -1.#IND 	 -1.#IND 
29800	 0.0461865 	 4.68598 	 5.38071 
29900	 0.0560878 	 4.69966 	 4.77792 
30000	 0.0488998 	 4.20718 	 5.195 
30100	 0.0347562 	 3.87635 	 4.12019 
30200	 0.0332769 	 4.73765 	 5.25679 
30300	 0.0403316 	 4.41353 	 4.50892 
30400	 0.040827 	 3.89049 	 4.28442 
30500	 0.0335912 	 3.93644 	 4.55269 
30600	 0.0549822 	 4.47599 	 5.32679 
30700	 0.0512982 	 4.30973 	 5.29186 
30800	 0.0371913 	 4.60836 	 5.04388 
30900	 0.0542777 	 3.64045 	 3.78743 
31000	 0.0388552 	 4.53365 	 4.72027 
31100	 0.0467081 	 4.81246 	 5.07363 
31200	 0.0376432 	 4.13891 	 4.45308 
31300	 0.0563873 	 3.58258 	 4.14917 
31400	 0.0637499 	 4.7662 	 5.79651 
31500	 0.0642015 	 5.02334 	 5.27641 
31600	 0.058585 	 4.8173 	 5.18312 
31700	 0.0470127 	 4.32683 	 4.38068 
31800	 0.0409688 	 4.00759 	 4.34587 
31900	 0.0311156 	 4.28858 	 5.27482 
32000	 0.0379393 	 3.98769 	 4.5745 
32100	 0.060066 	 4.25869 	 5.12785 
32200	 0.0540038 	 4.40096 	 5.34864 
32300	 0.0564441 	 4.57199 	 5.25326 
32400	 0.0336586 	 4.02672 	 4.40071 
32500	 0.0440249 	 4.06526 	 4.29371 
32600	 0.0415434 	 4.73554 	 5.40274 
32700	 0.0531199 	 4.76983 	 5.69229 
32800	 0.0416836 	 4.6105 	 4.56689 
32900	 0.0531849 	 4.78099 	 5.12919 
33000	 0.0586767 	 3.87052 	 4.42541 
33100	 0.0381472 	 4.11591 	 4.27432 
33200	 0.0420464 	 3.56672 	 3.95964 
33300	 0.0458072 	 4.10961 	 4.0208 
33400	 0.0405495 	 4.58101 	 5.2712 
33500	 0.042376 	 4.16547 	 4.73156 
33600	 0.0436896 	 4.192 	 4.77311 
33700	 0.037507 	 4.85515 	 5.81281 
33800	 0.058719 	 3.67098 	 4.04529 
33900	 0.0467277 	 3.52938 	 3.98937 
34000	 0.0515079 	 4.47628 	 4.78234 
34100	 0.0664746 	 3.66989 	 4.19358 
34200	 0.0441501 	 5.0907 	 5.41455 
34300	 0.0363735 	 4.16953 	 4.19421 
34400	 0.0598015 	 3.90202 	 4.09062 
34500	 0.0465431 	 3.6471 	 4.04404 
34600	 0.0361055 	 4.29038 	 5.38232 
34700	 0.0672486 	 3.81828 	 4.1224 
34800	 0.037441 	 4.49266 	 4.90015 
34900	 0.0397317 	 4.09459 	 4.85391 
35000	 0.0477779 	 4.31905 	 5.04004 
35100	 0.0425939 	 3.90093 	 4.59109 
35200	 0.041837 	 4.03975 	 4.43195 
35300	 0.0655469 	 3.31307 	 3.59844 
35400	 0.0444297 	 4.91101 	 5.69005 
35500	 0.048044 	 4.101 	 4.76348 
35600	 0.0464714 	 3.92684 	 4.41353 
35700	 0.0458225 	 4.18631 	 4.66602 
35800	 0.0240751 	 3.84066 	 4.26613 
35900	 0.0493935 	 4.95485 	 6.16415 
36000	 0.0458028 	 4.07636 	 3.99006 
36100	 0.0245242 	 4.52271 	 4.87629 
36200	 0.037755 	 3.76093 	 4.25618 
36300	 0.0477439 	 4.36545 	 5.04514 
36400	 0.0580201 	 4.36603 	 4.10716 
36500	 0.0432022 	 4.26222 	 3.95062 
36600	 0.0590876 	 4.35075 	 4.59922 
36700	 0.0513549 	 4.51347 	 5.1296 
36800	 0.0330679 	 4.52927 	 4.66079 
36900	 0.0295598 	 4.62433 	 5.67 
37000	 0.0426787 	 3.79402 	 4.55632 
37100	 0.0730693 	 5.40542 	 7.15563 
37200	 0.0502054 	 4.69547 	 4.33621 
37300	 0.0431476 	 4.05833 	 3.95387 
37400	 0.0372271 	 4.15656 	 4.60049 
37500	 0.0362671 	 3.909 	 4.715 
37600	 0.0386338 	 3.60565 	 4.06227 
37700	 0.0407984 	 4.28158 	 4.77883 
37800	 0.0344462 	 3.8883 	 4.18756 
37900	 0.0618016 	 3.78696 	 4.11201 
38000	 0.0347404 	 3.90295 	 4.05352 
38100	 0.0443185 	 4.32325 	 4.68477 
38200	 0.0469729 	 4.37167 	 4.9259 
38300	 0.0369935 	 3.96564 	 4.15045 
38400	 0.048209 	 4.65694 	 4.98802 
38500	 0.0473026 	 3.96075 	 4.6386 
38600	 0.0598208 	 4.26518 	 4.52009 
38700	 0.0532683 	 4.48248 	 4.92508 
38800	 0.0363117 	 3.9455 	 4.12911 
38900	 0.048453 	 4.63777 	 6.09622 
39000	 0.0511724 	 3.89669 	 4.75703 
39100	 0.0401421 	 4.52361 	 5.01919 
39200	 0.0343712 	 3.8626 	 4.59053 
39300	 0.0566672 	 5.14149 	 5.46013 
39400	 0.0489964 	 4.41667 	 4.65823 
39500	 0.0419831 	 3.76118 	 4.4326 
39600	 0.0482046 	 4.22921 	 4.43585 
39700	 0.0612207 	 4.24248 	 4.70044 
39800	 0.0658669 	 4.17911 	 4.51405 
39900	 0.0455634 	 4.3007 	 5.05977 
40000	 0.0570191 	 4.30631 	 4.80189 
40100	 0.0553941 	 5.22606 	 5.60123 
40200	 0.0573901 	 3.90065 	 4.56717 
40300	 0.0597061 	 4.78423 	 5.07047 
40400	 0.0358524 	 5.10608 	 5.59713 
40500	 0.0281904 	 4.4709 	 4.34905 
40600	 0.0685952 	 4.8579 	 5.7223 
40700	 0.0394571 	 3.08154 	 2.9862 
40800	 0.0337291 	 4.63898 	 4.50471 
40900	 0.0317818 	 4.16198 	 4.70085 
41000	 0.0544596 	 3.82403 	 4.24658 
41100	 0.0501243 	 4.7438 	 4.96058 
41200	 0.0442512 	 3.67307 	 3.40218 
41300	 0.0377659 	 4.34603 	 4.85007 
41400	 0.0502435 	 4.10765 	 4.17579 
41500	 0.0391345 	 4.25045 	 4.272 
41600	 0.0447913 	 3.97307 	 4.35878 
41700	 0.0461164 	 4.66132 	 4.83714 
41800	 0.044912 	 4.29945 	 4.51321 
41900	 0.0539932 	 4.57994 	 4.98789 
42000	 0.0476971 	 4.3366 	 4.77425 
42100	 0.0440975 	 5.00483 	 5.84898 
42200	 0.0338574 	 3.96338 	 4.98764 
42300	 0.0352305 	 4.04855 	 5.07097 
42400	 0.0532 	 4.18815 	 4.73911 
42500	 0.0493636 	 4.24099 	 4.4905 
42600	 0.0382092 	 3.96472 	 4.2516 
42700	 0.0451026 	 4.04558 	 4.51104 
42800	 0.0472929 	 4.7699 	 5.4286 
42900	 0.0414423 	 4.61522 	 5.01892 
43000	 0.0452389 	 3.65322 	 3.60389 
43100	 0.0491774 	 4.24545 	 4.73176 
43200	 0.0331289 	 3.46923 	 4.08504 
43300	 0.045254 	 3.87833 	 3.98738 
43400	 0.0367069 	 4.09476 	 4.53643 
43500	 0.0236293 	 4.44803 	 5.1993 
43600	 0.03018 	 3.76805 	 4.02467 
43700	 0.0490091 	 3.59507 	 3.85109 
43800	 0.0506995 	 3.3146 	 3.72906 
43900	 0.0530351 	 4.22123 	 4.67277 
44000	 0.0470795 	 3.88973 	 4.08062 
44100	 0.0483365 	 4.80476 	 5.78798 
44200	 0.0525656 	 4.06143 	 3.96832 
44300	 0.0443214 	 3.34748 	 3.8878 
44400	 0.0496442 	 3.80537 	 4.41472 
44500	 0.0522032 	 4.40214 	 4.54971 
44600	 0.0347502 	 4.17311 	 4.64164 
44700	 0.0649292 	 4.80836 	 4.9796 
