0	 0.631073 	 -1.#IND 	 -1.#IND 
32500	 0.0417451 	 4.40112 	 4.93024 
32600	 0.036106 	 4.72718 	 5.04194 
32700	 0.0686682 	 4.80336 	 5.24852 
32800	 0.0341321 	 3.97721 	 4.37059 
32900	 0.0478394 	 5.64543 	 7.53122 
33000	 0.0692143 	 3.76881 	 4.45621 
33100	 0.0386065 	 3.65412 	 4.33403 
33200	 0.0463797 	 3.9744 	 4.39418 
33300	 0.0376058 	 3.81888 	 3.69298 
33400	 0.0408013 	 4.0027 	 4.54488 
33500	 0.050222 	 3.94287 	 4.68095 
33600	 0.0480665 	 4.07305 	 4.94979 
33700	 0.0352226 	 4.18385 	 4.75703 
33800	 0.0560965 	 4.07885 	 5.03419 
33900	 0.033602 	 3.93615 	 5.02645 
34000	 0.0581023 	 4.25828 	 5.08289 
34100	 0.0524953 	 3.39423 	 3.46144 
34200	 0.045878 	 4.87816 	 5.64951 
34300	 0.0326488 	 3.52451 	 3.60094 
34400	 0.0537849 	 3.70783 	 4.43549 
34500	 0.0369541 	 3.63431 	 4.14358 
34600	 0.0307583 	 4.52049 	 5.36988 
34700	 0.0480287 	 3.58758 	 3.75518 
34800	 0.0394932 	 4.17846 	 4.26469 
34900	 0.0401818 	 3.82522 	 4.51318 
35000	 0.041552 	 3.31608 	 4.12314 
35100	 0.0393744 	 4.0811 	 3.7236 
35200	 0.0339146 	 3.01371 	 3.71299 
35300	 0.0602293 	 3.78687 	 4.34164 
35400	 0.0319038 	 3.79651 	 4.72823 
35500	 0.0440262 	 3.7181 	 4.21964 
35600	 0.0400112 	 3.58219 	 3.66708 
35700	 0.0509695 	 3.58851 	 4.16626 
35800	 0.0305131 	 4.54784 	 4.75663 
35900	 0.0402844 	 4.10294 	 4.47669 
36000	 0.038529 	 4.67366 	 5.27523 
36100	 0.0238697 	 4.6031 	 4.91808 
36200	 0.0277046 	 3.83454 	 4.28336 
36300	 0.0358431 	 4.54483 	 4.95655 
36400	 0.0445401 	 4.04507 	 4.61367 
36500	 0.0475208 	 4.4249 	 5.02037 
36600	 0.0421569 	 4.4262 	 4.72274 
36700	 0.0469228 	 4.21984 	 4.30092 
36800	 0.0333299 	 4.15325 	 5.10624 
36900	 0.0256124 	 4.00633 	 4.68976 
37000	 0.0329407 	 3.92067 	 4.53844 
37100	 0.0715952 	 4.34349 	 4.96471 
37200	 0.0471525 	 4.11173 	 4.72058 
37300	 0.049414 	 4.06334 	 3.77628 
37400	 0.0328415 	 4.15561 	 4.9478 
37500	 0.0463993 	 4.79521 	 5.82789 
37600	 0.0387049 	 3.64761 	 3.94753 
37700	 0.0401825 	 4.10109 	 4.73766 
37800	 0.0380656 	 4.52701 	 4.80146 
37900	 0.0601446 	 3.98347 	 4.74674 
38000	 0.0431996 	 3.76078 	 4.29171 
38100	 0.0365143 	 3.86447 	 3.97196 
38200	 0.0475681 	 3.91819 	 4.91424 
38300	 0.0433745 	 4.05942 	 4.74404 
38400	 0.04254 	 3.62735 	 3.74066 
38500	 0.0417915 	 3.16969 	 3.11272 
38600	 0.0506699 	 3.80586 	 4.6141 
